asmt,fee_parcel,address,county,year,tra,roll_cat,verified_score,confidence,v_total_due,v_total_paid,v_total_balance,v_inst1_status,v_inst2_status,v_delinquent,verified_url,verified_at
019-350-005-000,019-350-005-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350005000/2025/0000,2026-07-01T07:11:08.957488
019-350-006-000,019-350-006-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350006000/2025/0000,2026-07-01T07:11:09.761221
019-350-007-000,019-350-007-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350007000/2025/0000,2026-07-01T07:11:10.510714
019-350-009-000,019-350-009-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350009000/2025/0000,2026-07-01T07:11:11.395070
019-350-026-000,019-350-026-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350026000/2025/0000,2026-07-01T07:11:13.731495
019-350-028-000,019-350-028-000,,shasta,2025,82103,CS,HOT,0.85,$34.72,$0.00,$34.72,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350028000/2025/0000,2026-07-01T07:11:15.188313
800-010-539-000,019-350-036-000,24151 EAGLES ROOST RD,shasta,2025,82103,CU,HOT,0.85,$265.24,$0.00,$265.24,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800010539000/2025/0000,2026-07-01T07:11:38.538700
019-350-042-000,019-350-042-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350042000/2025/0000,2026-07-01T07:11:39.509799
019-350-043-000,019-350-043-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350043000/2025/0000,2026-07-01T07:11:40.165550
019-350-045-000,019-350-045-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350045000/2025/0000,2026-07-01T07:11:40.790509
019-350-047-000,019-350-047-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350047000/2025/0000,2026-07-01T07:11:41.472809
019-350-048-000,019-350-048-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350048000/2025/0000,2026-07-01T07:11:42.151161
019-350-049-000,019-350-049-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019350049000/2025/0000,2026-07-01T07:11:42.784558
019-400-001-000,019-400-001-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019400001000/2025/0000,2026-07-01T07:11:43.388962
019-400-048-000,019-400-048-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019400048000/2025/0000,2026-07-01T07:11:48.543325
019-400-053-000,019-400-053-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019400053000/2025/0000,2026-07-01T07:11:51.823966
830-010-455-000,019-450-001-000,16712 DOG CREEK RD,shasta,2025,82103,CU,HOT,0.85,$146.40,$146.40,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830010455000/2025/0000,2026-07-01T07:11:58.023776
830-021-765-000,019-450-001-000,16712 DOG CREEK RD,shasta,2025,82103,CU,HOT,0.85,$53.65,$53.65,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830021765000/2025/0000,2026-07-01T07:11:58.672480
019-450-008-000,019-450-008-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019450008000/2025/0000,2026-07-01T07:12:01.331618
019-450-030-000,019-450-030-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019450030000/2025/0000,2026-07-01T07:12:06.920709
830-014-859-000,019-450-032-000,16734 DOG CREEK RD,shasta,2025,82103,CU,HOT,0.85,$204.22,$204.22,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830014859000/2025/0000,2026-07-01T07:12:09.004219
019-450-037-000,019-450-037-000,,shasta,2025,82103,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019450037000/2025/0000,2026-07-01T07:12:10.991624
019-500-001-000,019-500-001-000,- DELTA SCHOOL RD,shasta,2025,82103,CS,HOT,0.85,$401.80,$0.00,$401.80,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019500001000/2025/0000,2026-07-01T07:12:13.027548
019-500-005-000,019-500-005-000,- DELTA SCHOOL RD,shasta,2025,82103,CS,HOT,0.85,$269.56,$0.00,$269.56,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/019500005000/2025/0000,2026-07-01T07:12:17.421436
020-050-001-000,020-050-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020050001000/2025/0000,2026-07-01T07:12:18.151320
020-100-001-000,020-100-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020100001000/2025/0000,2026-07-01T07:12:19.582751
020-150-003-000,020-150-003-000,,shasta,2025,82027,CS,HOT,0.85,$486.56,$0.00,$486.56,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020150003000/2025/0000,2026-07-01T07:12:23.712153
020-150-004-000,020-150-004-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020150004000/2025/0000,2026-07-01T07:12:24.337012
020-200-002-000,020-200-002-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020200002000/2025/0000,2026-07-01T07:12:27.124191
020-200-004-000,020-200-004-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020200004000/2025/0000,2026-07-01T07:12:28.571209
020-250-002-000,020-250-002-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020250002000/2025/0000,2026-07-01T07:12:30.034464
020-300-001-000,020-300-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020300001000/2025/0000,2026-07-01T07:12:30.768897
020-350-001-000,020-350-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020350001000/2025/0000,2026-07-01T07:12:33.509415
020-400-001-000,020-400-001-000,,shasta,2025,61002,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020400001000/2025/0000,2026-07-01T07:12:34.795559
020-400-002-000,020-400-002-000,,shasta,2025,61000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020400002000/2025/0000,2026-07-01T07:12:35.358407
020-450-001-000,020-450-001-000,,shasta,2025,61000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020450001000/2025/0000,2026-07-01T07:12:38.330759
020-450-002-000,020-450-002-000,,shasta,2025,61002,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020450002000/2025/0000,2026-07-01T07:12:40.158122
020-500-001-000,020-500-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/020500001000/2025/0000,2026-07-01T07:12:42.335161
021-050-001-000,021-050-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021050001000/2025/0000,2026-07-01T07:12:49.036721
021-050-003-000,021-050-003-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021050003000/2025/0000,2026-07-01T07:13:04.248048
021-050-005-000,021-050-005-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021050005000/2025/0000,2026-07-01T07:13:05.961847
021-100-002-000,021-100-002-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100002000/2025/0000,2026-07-01T07:13:08.956968
021-100-003-000,021-100-003-000,,shasta,2025,87000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100003000/2025/0000,2026-07-01T07:13:09.743035
021-100-006-000,021-100-006-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100006000/2025/0000,2026-07-01T07:13:12.236952
021-100-008-000,021-100-008-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100008000/2025/0000,2026-07-01T07:13:13.099645
021-100-017-000,021-100-017-000,,shasta,2025,87000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100017000/2025/0000,2026-07-01T07:13:36.317116
021-100-019-000,021-100-019-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100019000/2025/0000,2026-07-01T07:13:37.957735
021-100-022-000,021-100-022-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100022000/2025/0000,2026-07-01T07:13:39.965495
021-100-028-000,021-100-028-000,,shasta,2025,87001,CS,HOT,0.85,$52.32,$0.00,$52.32,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021100028000/2025/0000,2026-07-01T07:13:43.805795
021-150-001-000,021-150-001-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021150001000/2025/0000,2026-07-01T07:13:46.419379
021-150-004-000,021-150-004-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021150004000/2025/0000,2026-07-01T07:13:48.441305
021-150-006-000,021-150-006-000,,shasta,2025,82025,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021150006000/2025/0000,2026-07-01T07:13:50.036427
021-200-009-000,021-200-009-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200009000/2025/0000,2026-07-01T07:13:53.355196
021-200-010-000,021-200-010-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200010000/2025/0000,2026-07-01T07:13:54.033858
021-200-011-000,021-200-011-000,,shasta,2025,87001,CS,HOT,0.95,$793.38,$0.00,$793.38,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200011000/2025/0000,2026-07-01T07:13:54.699954
021-200-018-000,021-200-018-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200018000/2025/0000,2026-07-01T07:13:58.917884
021-200-020-000,021-200-020-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200020000/2025/0000,2026-07-01T07:13:59.520497
021-200-026-000,021-200-026-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200026000/2025/0000,2026-07-01T07:14:01.313163
021-200-069-000,021-200-069-000,,shasta,2025,87001,CS,HOT,0.95,$605.00,$0.00,$605.00,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200069000/2025/0000,2026-07-01T07:14:03.661777
021-200-070-000,021-200-070-000,,shasta,2025,87001,CS,HOT,0.85,$493.78,$0.00,$493.78,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200070000/2025/0000,2026-07-01T07:14:04.364997
021-200-072-000,021-200-072-000,,shasta,2025,87000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200072000/2025/0000,2026-07-01T07:14:05.650795
021-200-076-000,021-200-076-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200076000/2025/0000,2026-07-01T07:14:08.276352
021-200-078-000,021-200-078-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200078000/2025/0000,2026-07-01T07:14:09.583848
021-200-080-000,021-200-080-000,,shasta,2025,87000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200080000/2025/0000,2026-07-01T07:14:11.070593
021-200-082-000,021-200-082-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200082000/2025/0000,2026-07-01T07:14:12.407080
021-200-086-000,021-200-086-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200086000/2025/0000,2026-07-01T07:14:15.052289
021-200-092-000,021-200-092-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200092000/2025/0000,2026-07-01T07:14:16.377920
021-200-094-000,021-200-094-000,- MUD SPRINGS RD,shasta,2025,87000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200094000/2025/0000,2026-07-01T07:14:17.645733
021-200-095-000,021-200-095-000,- MUD SPRINGS RD,shasta,2025,87000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021200095000/2025/0000,2026-07-01T07:14:18.265368
021-250-011-000,021-250-011-000,,shasta,2025,106000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021250011000/2025/0000,2026-07-01T07:14:21.598447
021-250-021-000,021-250-021-000,,shasta,2025,106003,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021250021000/2025/0000,2026-07-01T07:14:22.246340
021-250-022-000,021-250-022-000,,shasta,2025,106003,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021250022000/2025/0000,2026-07-01T07:14:22.876102
021-250-030-000,021-250-030-000,,shasta,2025,106003,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/021250030000/2025/0000,2026-07-01T07:14:24.091596
022-100-002-000,022-100-002-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100002000/2025/0000,2026-07-01T07:14:25.350983
022-100-003-000,022-100-003-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100003000/2025/0000,2026-07-01T07:14:26.016548
022-100-004-000,022-100-004-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100004000/2025/0000,2026-07-01T07:14:26.631245
022-100-005-000,022-100-005-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100005000/2025/0000,2026-07-01T07:14:27.317122
022-100-006-000,022-100-006-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100006000/2025/0000,2026-07-01T07:14:27.926429
022-100-007-000,022-100-007-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100007000/2025/0000,2026-07-01T07:14:28.636233
022-100-008-000,022-100-008-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100008000/2025/0000,2026-07-01T07:14:29.415774
022-100-009-000,022-100-009-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100009000/2025/0000,2026-07-01T07:14:30.171342
022-100-010-000,022-100-010-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100010000/2025/0000,2026-07-01T07:14:30.890483
022-100-011-000,022-100-011-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100011000/2025/0000,2026-07-01T07:14:31.897641
022-100-012-000,022-100-012-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100012000/2025/0000,2026-07-01T07:14:32.785464
022-100-013-000,022-100-013-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022100013000/2025/0000,2026-07-01T07:14:33.821852
022-200-001-000,022-200-001-000,,shasta,2025,77023,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200001000/2025/0000,2026-07-01T07:14:37.730966
022-200-002-000,022-200-002-000,,shasta,2025,77023,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200002000/2025/0000,2026-07-01T07:14:38.419317
022-200-005-000,022-200-005-000,,shasta,2025,77023,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200005000/2025/0000,2026-07-01T07:14:39.718764
022-200-010-000,022-200-010-000,,shasta,2025,77023,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200010000/2025/0000,2026-07-01T07:14:44.042553
022-200-011-000,022-200-011-000,,shasta,2025,77011,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200011000/2025/0000,2026-07-01T07:14:44.706676
022-200-012-000,022-200-012-000,,shasta,2025,77029,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200012000/2025/0000,2026-07-01T07:14:46.914199
022-200-015-000,022-200-015-000,,shasta,2025,77029,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200015000/2025/0000,2026-07-01T07:14:53.921483
022-200-016-000,022-200-016-000,,shasta,2025,77029,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022200016000/2025/0000,2026-07-01T07:15:00.256394
022-250-001-000,022-250-001-000,,shasta,2025,77009,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022250001000/2025/0000,2026-07-01T07:15:04.960626
022-300-001-000,022-300-001-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300001000/2025/0000,2026-07-01T07:15:14.964062
022-300-002-000,022-300-002-000,,shasta,2025,87001,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300002000/2025/0000,2026-07-01T07:15:15.976679
022-300-007-000,022-300-007-000,,shasta,2025,87001,CS,HOT,0.85,$37.62,$0.00,$37.62,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300007000/2025/0000,2026-07-01T07:15:20.314972
022-300-008-000,022-300-008-000,,shasta,2025,87001,CS,HOT,0.85,$37.62,$0.00,$37.62,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300008000/2025/0000,2026-07-01T07:15:21.810644
022-300-009-000,022-300-009-000,,shasta,2025,87001,CS,HOT,0.85,$37.62,$0.00,$37.62,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300009000/2025/0000,2026-07-01T07:15:23.045697
022-300-010-000,022-300-010-000,,shasta,2025,87001,CS,HOT,0.85,$37.62,$0.00,$37.62,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300010000/2025/0000,2026-07-01T07:15:23.805347
022-300-012-000,022-300-012-000,- SHOT GUN RD,shasta,2025,87001,CS,HOT,0.95,$521.58,$0.00,$521.58,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300012000/2025/0000,2026-07-01T07:15:25.503800
022-300-013-000,022-300-013-000,- SHOT GUN RD,shasta,2025,87001,CS,HOT,0.95,$521.58,$0.00,$521.58,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300013000/2025/0000,2026-07-01T07:15:26.456160
022-300-016-000,022-300-016-000,- SHOT GUN RD,shasta,2025,87001,CS,HOT,0.95,"$3,272.64",$0.00,"$3,272.64",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/022300016000/2025/0000,2026-07-01T07:15:28.790111
023-050-002-000,023-050-002-000,,shasta,2025,77023,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/023050002000/2025/0000,2026-07-01T07:15:45.880978
